,a1,a2,a3,g1,g2,g3,y
35877,-3.871268,15.71257,12.04308,-2.330731,-0.2825421,0.367706,0
35878,2.189261,8.397521,13.73783,-1.041688,0.8318878,-0.2884814,0
35879,10.4838,5.507755,11.53736,-0.759688,0.8652483,-0.3699882,0
35880,3.913472,10.70203,8.493957,0.1217876,-0.009928958,-0.5032299,0
35881,-2.396369,4.532757,10.56004,2.46548,0.4901971,-1.210514,0
35882,-0.7758763,2.475165,8.771944,3.202398,1.257729,-1.18337,0
35883,1.117221,1.69,9.283901,4.288005,2.168208,-1.073274,0
35884,2.636082,0.8722256,10.13304,5.164649,2.408569,-1.134765,0
35885,4.703604,1.74159,11.15848,5.959824,2.32634,-1.034118,0
35886,4.612295,2.013498,12.23872,6.923681,1.873643,-0.8775306,0
35887,3.38816,5.389203,18.71393,7.743154,1.51838,-0.6249554,0
35888,6.656991,6.412609,12.41408,8.344551,1.462599,-0.555493,0
35889,2.783035,7.588519,11.54798,8.019371,0.4368286,-0.4514166,0
35890,0.2472302,6.527542,3.072506,6.840144,0.3603989,-0.4537999,0
35891,11.28696,-13.62153,-13.022,3.301456,0.4450948,-1.58211,0
35892,-4.194251,-7.239312,-1.430245,-0.9574024,-1.981837,-0.4547375,0
35893,-20.94956,9.629759,12.54263,-3.91401,-0.6932604,-0.244068,0
35894,-15.4923,28.36787,-0.003761297,-1.7613,2.510572,0.3905349,0
35895,10.35914,-3.203489,2.713328,-1.818314,6.382351,1.575185,0
35896,28.83615,5.421213,11.7272,-3.609377,5.836484,1.981841,0
35897,7.629854,7.66301,9.354843,-2.922697,0.2737572,-0.2052768,0
35898,-5.196221,10.32784,16.95516,-2.889129,-1.794521,-0.7726895,0
35899,-2.434305,10.438,11.64675,-2.248298,-0.974328,-0.6191268,0
35900,1.796808,8.538956,8.084247,-1.670283,-0.8854046,-0.2802361,0
35901,-1.177942,9.974689,6.582215,-1.37467,-0.5705227,0.2645166,0
35902,-1.068536,8.210732,7.020488,-1.077827,0.05781567,-0.03109009,0
35903,5.50904,9.585131,4.849828,-0.990087,0.4910114,0.03806795,0
35904,8.879932,9.136692,2.981654,-0.9042558,-0.8333403,-0.2167605,0
35905,-2.180619,8.657796,3.951185,-0.8823731,-2.716792,-0.6306389,0
35906,-6.768836,8.752541,3.276702,-0.9275445,-2.104928,-0.3266885,0
35907,-2.714485,9.145545,2.476697,-1.056446,-0.7430931,-0.012663,0
35908,0.01049305,8.084866,1.667284,-1.125054,-0.5695606,0.05343722,0
35909,-0.3404021,8.357893,2.350542,-1.323389,-0.5908573,0.1638948,0
35910,0.08208406,10.19965,2.571436,-1.492519,-0.4241779,0.236039,0
35911,0.1978838,10.2866,1.569818,-1.735958,-0.6627352,0.181613,0
35912,0.2643654,10.8723,0.7447358,-2.036352,-0.5642747,0.4549602,0
35913,-0.08000304,9.823902,0.5292691,-2.494781,-0.2022132,0.8038659,0
35914,2.980969,12.84166,-0.4066178,-3.032648,-0.2704223,0.9997027,0
35915,1.566677,16.97386,-0.2697073,-3.591522,-1.049166,0.9049807,0
35916,9.08494,18.50894,-1.414313,-4.021483,-0.9819897,0.7650055,0
35917,9.434257,21.54953,2.163705,-4.398466,-3.521891,-0.1065631,0
35918,-11.01866,13.61603,15.91381,-3.759135,-5.053041,-0.2999802,0
35919,-6.348447,16.3696,14.42852,-3.158492,-1.346792,0.6340312,0
35920,3.399945,9.441962,13.3453,-1.738767,0.6480256,-0.143732,0
35921,10.84916,4.852059,12.44713,-0.905714,1.16222,-0.4245719,0
35922,5.043327,9.837963,8.362027,-0.2701295,0.099879,-0.7078102,0
35923,-2.051206,5.664672,10.02868,1.614884,-0.1729078,-1.265446,0
35924,-1.323183,2.623385,9.250846,2.854661,0.7635503,-1.420837,0
35925,0.7681901,1.281561,9.363863,4.084663,2.019706,-1.237797,0
35926,2.712824,1.225216,9.706453,4.91525,2.379703,-1.162001,0
35927,4.102776,1.632492,11.05454,5.934163,2.314017,-1.019209,0
35928,4.202882,1.748722,11.94143,6.726563,2.078992,-0.8231525,0
35929,3.196432,4.077103,18.75672,7.553086,1.826102,-0.6125609,0
35930,6.322917,5.863839,14.49247,8.322228,1.871877,-0.4227924,0
35931,6.549174,7.871146,12.41676,8.209561,0.8033948,-0.1336473,0
35932,2.244297,4.850395,3.574053,7.25793,0.2923201,-0.2412962,0
35933,6.868949,-11.87891,-8.810046,4.91036,1.041853,-1.327781,0
35934,-3.750486,-9.844541,-7.088195,0.3605743,-1.5578,-0.5598871,0
35935,-21.89757,8.151694,10.77327,-3.57629,-1.069124,-0.4963681,0
35936,-11.34234,32.87985,1.317204,-2.009863,1.948319,0.2441547,0
35937,12.20201,-0.6198281,2.545967,-1.973242,5.529864,1.280106,0
35938,20.21188,4.341088,13.44121,-3.598941,4.612364,1.613396,0
35939,7.321351,7.960629,10.74347,-2.801779,0.8673975,0.04937973,0
35940,-4.923123,9.64335,15.10132,-2.490529,-0.8423536,-0.4501941,0
35941,1.408607,11.67322,10.38926,-2.267409,-0.4218223,-0.6172183,0
35942,4.888684,8.008982,7.529127,-1.542037,-0.5271235,-0.4961535,0
35943,-0.1920124,10.56888,6.21293,-1.28079,-1.046947,0.05455933,0
35944,-3.127551,8.25996,6.783773,-0.9728665,-0.502614,-0.2008511,0
35945,1.139273,9.993888,5.492604,-0.8344707,0.1524441,-0.06152495,0
35946,7.499556,9.214216,2.910486,-0.7455372,-0.7103146,-0.2414882,0
35947,-0.1249325,9.006647,2.983353,-0.7458733,-2.675124,-0.6271521,0
35948,-5.704937,8.938902,2.51111,-0.8128817,-2.517785,-0.3867918,0
35949,-4.444822,8.38652,0.8546468,-1.004598,-1.245261,-0.04732496,0
35950,-2.025245,7.796008,-0.4075343,-1.172168,-0.7781574,0.07310969,0
35951,-2.358,9.028499,0.4684981,-1.448966,-0.4501252,0.2564452,0
35952,-0.7300419,10.02661,2.2,-1.594968,-0.04148716,0.4371715,0
35953,2.460262,9.038174,1.739304,-1.900416,-0.03325074,0.4264969,0
35954,1.071591,10.12614,2.274773,-2.14272,-0.539509,0.3217646,0
35955,1.014675,9.276124,1.384301,-2.431443,-0.1522658,0.7566382,0
35956,2.481152,12.78821,1.210329,-2.856131,-0.01711129,1.045044,0
35957,-0.1858278,13.80843,-0.7746622,-3.313735,-0.7353679,0.8674739,0
35958,3.740262,15.32546,0.1988009,-3.770187,-0.7880011,0.9343758,0
35959,12.84338,26.58012,-0.8449155,-4.472943,-1.952645,0.1878006,0
35960,4.145353,18.10498,7.729233,-4.085598,-4.252493,-0.4562904,0
35961,-9.063642,13.26382,14.71861,-3.381603,-2.707571,0.2591286,0
35962,-3.208879,13.75089,12.57224,-2.161172,-0.6332858,0.1894872,0
35963,1.57831,3.365906,15.73706,-0.9156261,0.6897058,-0.46284,0
35964,7.095209,8.416434,9.937891,-0.9158687,0.8259058,-0.3298379,0
35965,-1.842668,7.675801,9.877441,0.899983,-0.04858507,-0.5981252,0
35966,-1.795161,4.047494,10.26124,2.397422,0.7176486,-1.011355,0
35967,0.8920816,1.228147,9.038775,3.746761,1.933072,-0.9800366,0
35968,2.679578,1.045703,9.001406,4.467773,2.340749,-0.9898159,0
35969,3.832922,1.114487,9.826766,5.358052,2.200158,-1.010551,0
35970,3.806921,1.596391,10.84127,6.114477,1.9547,-0.9721606,0
35971,2.336852,2.442337,15.5433,7.162592,1.734675,-0.7858795,0
35972,3.105035,4.639277,17.79281,7.903499,1.941787,-0.5816516,0
35973,8.304253,5.781873,13.15301,8.01003,1.659696,-0.39138,0
35974,3.495275,8.303212,10.11774,7.636924,0.4623685,-0.1774109,0
35975,1.581838,4.651377,8.063645,5.596259,1.097841,-0.7691303,0
35976,8.083909,-12.94392,-12.56878,2.184704,-0.1334944,-1.243223,0
35977,-15.72698,0.9793459,7.590267,-2.284605,-1.876997,-0.4253121,0
35978,-18.01707,12.42141,12.30765,-4.042603,-0.06853831,0.1323143,0
35979,-8.565753,23.85245,-0.9476238,0.1825203,3.634781,-0.01565908,0
35980,8.926873,-5.502783,2.992736,-2.174192,5.485065,1.528282,0
35981,20.28437,6.04359,9.148332,-3.365619,3.285733,0.8983438,0
35982,2.943787,10.8828,7.909502,-2.739153,0.2782668,-0.1607007,0
35983,-9.098567,10.54696,13.68541,-2.68266,-1.262388,-0.5430984,0
35984,-1.540507,9.081682,10.17168,-2.231668,-0.4562593,-0.5548726,0
35985,3.790441,9.798756,6.996362,-1.681724,-0.7409776,-0.1858919,0
35986,-0.1801793,10.36803,6.483271,-1.389571,-0.8434673,0.1173072,0
35987,-2.206666,7.707508,6.788318,-1.170777,0.1148603,-0.06449496,0
35988,4.480909,9.752412,4.701883,-1.070543,0.3066152,0.01431527,0
35989,5.415068,9.207223,3.222164,-1.007699,-1.332226,-0.3131061,0
35990,-2.074182,8.925435,3.145864,-0.9894995,-2.588388,-0.5101308,0
35991,-6.158766,8.788816,2.661595,-1.101281,-1.54925,-0.1154255,0
35992,-3.651244,9.163576,2.285287,-1.205422,-0.7710665,0.06254379,0
35993,-0.6967354,8.001835,2.17871,-1.262579,-0.5054368,0.1950636,0
35994,1.340906,8.467301,2.859131,-1.40967,-0.3790615,0.2641568,0
35995,2.45218,10.26047,2.441825,-1.643844,-0.5354521,0.2391959,0
35996,1.083545,10.52104,1.836785,-1.828286,-0.9230414,0.2384435,0
35997,0.4746381,10.76132,0.8587045,-2.137556,-0.5787312,0.502949,0
35998,-0.00381776,9.822259,0.27535,-2.443589,-0.2354703,0.7786335,0
35999,1.953885,12.79968,-0.888169,-3.165766,-0.3553346,1.094093,0
36000,0.159307,15.67287,-1.438936,-3.640407,-0.8258347,1.011808,0
36001,8.849552,21.77553,-1.801333,-4.247376,-1.039132,0.7051039,0
36002,6.688371,22.65349,2.265159,-4.426123,-2.986367,0.01977601,0
36003,-11.31266,13.05456,16.27184,-3.75108,-3.277009,0.1309487,0
36004,-4.658924,16.14248,13.7064,-2.959261,-0.6239072,0.4291997,0
36005,4.287319,6.797546,15.35632,-1.253424,0.6797869,-0.4533392,0
36006,10.55703,5.735979,12.68675,-0.9849073,0.8687361,-0.5715586,0
36007,3.259912,10.9037,8.389404,0.6514752,-0.5064701,-0.9061381,0
36008,-2.367057,5.458608,10.60023,2.159477,-0.09479087,-1.388034,0
36009,-1.168658,2.029766,9.188112,3.413122,1.189488,-1.233685,0
36010,0.0299545,1.171839,9.721246,4.260437,2.16879,-1.060417,0
36011,2.408274,1.899173,10.20292,5.396711,2.766852,-0.8649237,0
36012,4.255344,1.448801,11.57179,6.197343,2.82005,-0.6412974,0
36013,5.760875,1.564938,13.42655,7.054296,2.540783,-0.3385407,0
36014,5.326047,3.17093,17.45023,7.770886,2.030564,-0.1923683,0
36015,9.275653,7.233686,12.96854,8.232543,1.454402,-0.114594,0
36016,6.867725,8.30796,11.74846,8.00645,0.07051841,-0.2657856,0
36017,4.049515,3.853809,8.600191,6.47969,-0.07199162,-0.6153003,0
36018,7.014348,-13.80645,-7.725611,3.694771,-0.6057868,-1.574361,0
36019,-9.368169,-5.783869,0.6593504,-2.152639,-2.487425,-0.7370455,0
36020,-18.79021,8.51386,11.58645,-4.020531,-0.7619242,-0.186162,0
36021,-14.5415,20.0383,-0.5918063,-0.622012,2.239697,-0.02864281,0
36022,1.306769,-1.663587,2.169243,-2.101503,5.140736,1.332734,0
36023,18.45244,3.835685,12.69756,-3.569732,3.681011,1.002474,0
36024,9.011507,8.073436,10.76588,-2.894288,1.51365,0.1136447,0
36025,-2.804707,11.49033,13.4384,-2.535304,-0.8503035,-0.470179,0
36026,-0.02054436,10.75231,10.85615,-2.229517,-0.8421929,-0.8437427,0
36027,2.775219,8.728666,7.874826,-1.555748,-1.53328,-0.3130771,0
36028,-1.696749,10.39351,6.890273,-1.352748,-1.247936,0.04790063,0
36029,-2.868061,8.252247,6.838017,-1.044231,-0.2684661,-0.1442196,0
36030,0.8673438,9.419062,5.763867,-0.9747277,0.3452566,0.006283139,0
36031,7.500002,9.337143,2.73429,-0.8571245,-1.088367,-0.2801948,0
36032,-0.0854969,8.65,3.056018,-0.8779753,-2.266938,-0.5253086,0
36033,-5.286559,8.91448,2.37276,-0.9856963,-1.87438,-0.2566991,0
36034,-4.430716,8.925678,2.216905,-1.117472,-1.04851,-0.06966686,0
36035,-1.899266,7.713521,1.806712,-1.233515,-0.6040818,0.1031185,0
36036,0.2349036,8.388747,2.158385,-1.378933,-0.383176,0.1864916,0
36037,1.358412,10.1904,2.185908,-1.566455,-0.3526288,0.2499845,0
36038,0.8456604,9.438736,1.530669,-1.767739,-0.6805617,0.1400044,0
36039,0.1368606,11.60997,0.5871168,-2.232416,-0.4897597,0.508875,0
36040,1.17647,9.669321,1.15904,-2.489027,-0.11641,0.6702331,0
36041,2.71628,12.3644,0.9404834,-3.046991,-0.3309448,0.9107057,0
36042,0.7408841,13.30301,-0.3427594,-3.477438,-0.9911747,0.7961882,0
36043,6.082452,16.09227,-0.7281191,-4.091419,-1.0133,0.6277014,0
36044,12.14712,25.78131,-1.38829,-4.459128,-2.791295,-0.07494102,0
36045,-9.237632,13.72651,14.62469,-3.924473,-4.894958,-0.4411334,0
36046,-10.04731,15.06928,15.80376,-3.48166,-2.254762,0.3098089,0
36047,-0.443788,11.80561,13.69153,-1.28821,0.2878255,-0.2872119,0
36048,6.037908,3.498957,15.76764,-0.8443243,0.9306209,-0.5494902,0
36049,5.317751,11.04294,8.272433,-0.4027634,0.3002242,-0.5692406,0
36050,-1.389536,8.446216,9.648037,1.605965,-0.08751191,-1.051424,0
36051,-1.112053,2.90127,9.712152,3.218324,1.218943,-1.339897,0
36052,0.6312251,1.326039,9.009151,3.983829,1.903316,-1.194299,0
36053,2.95104,2.129255,9.573605,4.988962,2.338668,-1.139158,0
36054,3.244461,1.982923,10.57426,5.909723,2.198517,-1.016659,0
36055,2.926925,1.502377,12.22077,6.928739,2.068694,-0.6788644,0
36056,2.73367,3.610639,16.99236,7.549773,2.034221,-0.4437342,0
36057,6.043591,6.12093,13.64003,8.425689,2.204853,-0.2264144,0
36058,7.316655,6.307262,12.85863,8.110681,1.559669,0.04507369,0
36059,4.635203,5.269594,2.989336,6.359226,0.8816522,-0.2658357,0
36060,13.94916,-7.533231,5.258854,4.909824,0.9161675,-1.171435,0
36061,-4.147666,-9.211132,-3.812613,-0.03704836,-2.355043,-0.5441406,0
36062,-19.95966,1.512307,8.966052,-3.056744,-1.749584,-0.749414,0
36063,-9.923792,32.66031,3.116325,-0.9073883,2.246682,0.05725851,0
36064,1.373006,3.489914,-0.5737968,-1.545511,5.009331,0.8754141,0
36065,19.37206,4.043663,12.1973,-3.792833,3.981587,1.363937,0
36066,11.96081,7.213591,13.15602,-3.153455,1.216844,0.2930179,0
36067,-5.886425,8.098474,15.52747,-2.853468,-1.052403,-0.455765,0
36068,-1.539148,13.1345,12.49557,-2.464854,-0.3138384,-0.4756347,0
36069,5.892669,7.92757,7.309482,-1.529848,-0.8238459,-0.4061504,0
36070,2.066079,10.06063,6.067083,-1.398868,-1.281672,0.03856085,0
36071,-3.910331,8.661144,7.319018,-1.12287,-0.4167273,-0.2734963,0
36072,0.05651933,10.31558,5.808159,-0.9577804,0.1054183,-0.1408288,0
36073,6.534684,9.276533,3.658165,-0.8578849,-1.445875,-0.3732795,0
36074,-0.7619978,9.148771,3.566806,-0.8104026,-2.646742,-0.5719218,0
36075,-5.912515,8.750811,2.303525,-0.961778,-1.337243,-0.1221931,0
36076,-2.519024,9.071771,1.2929,-1.061808,-0.7018617,0.04413626,0
36077,-1.160422,7.913962,0.9595115,-1.248084,-0.7827266,0.120354,0
36078,-1.611001,7.682567,1.957563,-1.38874,-0.6131054,0.2091661,0
36079,1.481112,10.15363,3.266597,-1.624834,-0.2183603,0.3267205,0
36080,1.984116,10.2102,1.935748,-1.751337,-0.5756047,0.2734941,0
36081,-0.286794,10.44653,1.204466,-2.051558,-0.468843,0.5272728,0
36082,0.9288984,10.40913,0.6554713,-2.392867,-0.09335329,0.7652948,0
36083,2.041406,12.36349,-0.5550692,-3.070692,-0.2857931,1.053598,0
36084,-0.292349,13.75781,-1.903679,-3.537452,-0.816695,1.022802,0
36085,5.004077,16.98533,-0.03485651,-4.029314,-0.709165,0.8777001,0
36086,10.53474,24.43711,-0.4686981,-4.507587,-2.026925,0.2487935,0
36087,-5.822389,15.06079,13.87034,-3.748474,-4.252461,-0.1897113,0
36088,-8.545816,15.12075,15.16383,-3.311186,-1.638633,0.5055498,0
36089,1.798139,10.53422,13.4702,-1.294369,0.2532692,-0.09045221,0
36090,3.87821,2.381443,16.62399,-0.6151354,0.8677367,-0.5060214,0
36091,6.253733,9.456522,8.664288,-0.1083469,0.08578976,-0.5036744,0
36092,-0.8941006,8.59152,9.898759,1.682537,-0.1052438,-1.002004,0
36093,-1.483742,2.49202,10.09558,3.06119,1.103839,-1.204937,0
36094,0.3175316,1.565734,8.968367,4.028022,2.003927,-0.9661468,0
36095,2.062147,0.8724877,9.691545,5.170745,2.566082,-0.879016,0
36096,3.292731,0.7519414,10.64547,5.852836,2.597892,-0.7213955,0
36097,5.79847,1.554729,11.63113,6.79167,2.227487,-0.495143,0
36098,4.868591,2.551034,14.23266,7.492574,1.70679,-0.3598745,0
36099,4.450564,5.95515,16.35411,8.43434,1.503876,-0.3208008,0
36100,8.026595,7.287422,11.41307,8.044139,0.9711645,-0.2261946,0
36101,2.837985,5.642777,5.081686,6.930402,0.01696636,-0.3699305,0
36102,8.140445,-2.292314,4.866417,4.969217,0.2320888,-1.166862,0
36103,-4.825943,-9.973136,-9.96054,-0.5762271,-2.60822,-0.5669058,0
36104,-17.03593,-1.605144,7.163432,-3.015825,-1.458193,-0.5034874,0
36105,1.170973,35.94356,2.61322,-3.575548,2.093696,0.9052841,0
36106,2.691178,23.09509,-5.482298,-0.6381465,2.779243,-0.154205,0
36107,6.549609,-4.503493,8.061742,-3.241908,2.892455,1.371427,0
36108,9.345696,5.282246,11.03699,-3.268543,2.397016,0.6449355,0
36109,-1.358725,8.356154,10.968,-2.50294,1.104692,0.0892394,0
36110,-3.108858,13.74919,14.16165,-2.567193,0.3680273,-0.2096651,0
36111,7.754188,8.775016,8.662614,-1.571975,-0.02287039,-0.504756,0
36112,8.08203,8.873425,6.625829,-1.358076,-1.591146,-0.3998328,0
36113,-3.139965,9.192744,6.612149,-1.084251,-1.707806,-0.424071,0
36114,-5.610607,7.725344,6.541417,-0.9991709,-0.8070901,-0.4410559,0
36115,1.612554,9.787045,4.346529,-0.9024436,-0.2352778,-0.1793678,0
36116,5.786198,9.618394,2.417061,-0.8557518,-1.539815,-0.4646933,0
36117,-2.770175,8.741097,2.341621,-0.8956425,-2.62658,-0.5375378,0
36118,-6.360625,8.551069,1.652138,-1.009514,-1.873718,-0.1971892,0
36119,-3.71846,9.035192,1.305695,-1.261709,-0.7139565,0.07110749,0
36120,-1.961194,8.28167,1.401194,-1.32142,-0.5588976,0.1111487,0
36121,0.4193579,8.629067,2.461807,-1.530705,-0.1298016,0.3158406,0
36122,1.268216,9.330178,2.582785,-1.705326,-0.0342699,0.3235079,0
36123,1.219554,9.001815,2.586438,-1.934041,-0.6536423,0.1345396,0
36124,0.3530225,11.11331,1.651828,-2.259283,-0.4025608,0.4585713,0
36125,0.9348067,10.16391,1.576482,-2.547485,0.0732664,0.7255673,0
36126,1.955048,12.1501,1.583738,-3.009302,-0.1235136,0.8741054,0
36127,-0.189445,14.00462,-0.250462,-3.650468,-0.8448761,0.769686,0
36128,4.59701,15.0108,0.3809985,-3.968486,-0.7569902,0.6003347,0
36129,12.6989,25.59421,0.6106814,-4.38222,-2.833684,-0.1822726,0
36130,-2.74668,15.08329,11.84881,-3.83462,-4.836938,-0.6293907,0
36131,-7.482135,15.86626,14.804,-3.101549,-1.599618,0.1797071,0
36132,-2.17105,15.43824,13.4769,-1.408985,-0.2673565,-0.4004603,0
36133,4.962669,1.679096,17.08028,-0.7069982,0.7029593,-0.6386335,0
36134,8.150485,7.171442,9.747449,-0.5538623,0.4519106,-0.6693727,0
36135,-0.9145112,8.860978,9.348109,1.980318,0.1013417,-1.34632,0
36136,-1.059176,3.423491,9.691814,3.137779,1.125708,-1.470879,0
36137,1.127199,1.821225,8.483335,4.395,2.204832,-1.172372,0
36138,2.983782,0.4914441,9.436487,5.144956,2.339461,-1.257721,0
36139,4.061721,0.7617206,10.17724,6.049493,2.236129,-1.070299,0
36140,4.414548,1.361808,11.26362,6.652896,2.068271,-0.9856082,0
36141,3.716485,3.302484,15.49515,7.610992,1.707797,-0.824441,0
36142,5.508972,5.134499,15.95985,8.282447,1.698373,-0.7136042,0
36143,9.322939,9.450685,12.03756,7.893589,0.04303558,-0.3933909,0
36144,2.551978,7.966603,5.72928,7.115634,-0.7410447,-0.5118443,0
36145,8.152544,-16.30824,-8.733769,3.486678,-1.488512,-1.819333,0
36146,-4.480878,-13.90053,-10.18335,-0.8503574,-3.64164,-0.8043883,0
36147,-16.89645,4.643482,10.05749,-3.972029,-0.4039886,0.1616969,0
36148,-6.032628,31.58977,-0.05224778,-1.591399,1.118524,0.1273451,0
36149,-0.6740785,-1.165287,-0.5802341,-1.909886,3.738086,1.503222,0
36150,3.937775,0.4602297,13.92138,-3.288936,3.907151,1.467967,0
36151,8.60134,5.875642,10.03579,-2.61376,2.664381,0.9002016,0
36152,-3.415477,4.847709,14.94156,-2.676125,0.8507099,-0.005958469,0
36153,7.067992,14.31912,10.45114,-2.040209,0.304234,-0.2081841,0
36154,11.51592,8.557235,6.678831,-1.432463,-1.30295,-0.6660302,0
36155,0.7204046,9.415502,6.404027,-1.158916,-2.277674,-0.3676979,0
36156,-9.057876,7.079218,6.770351,-0.9892699,-1.307558,-0.4183719,0
36157,-0.5562598,10.43011,5.251984,-0.9222925,0.5983883,-0.08613671,0
36158,5.148099,9.557027,3.353289,-0.7909968,-0.06248816,-0.2379144,0
36159,3.562541,9.347589,2.849449,-0.7771146,-2.710149,-0.7320241,0
36160,-5.365086,8.829828,2.539908,-0.7989573,-2.486976,-0.5359155,0
36161,-6.446563,8.506967,1.828366,-1.033103,-1.280275,-0.1853458,0
36162,-4.145897,8.396595,0.6451794,-1.179404,-0.7391236,-0.01815082,0
36163,-3.006231,7.794308,1.311326,-1.445657,-0.20862,0.2151852,0
36164,0.2020016,9.031776,3.014877,-1.603298,0.06817403,0.2815915,0
36165,2.837778,9.100811,2.310991,-1.768322,-0.2012787,0.2358321,0
36166,-0.03286659,8.774437,2.462833,-1.913441,-0.6803532,0.08614827,0
36167,-1.251323,10.89149,2.048306,-2.294597,-0.2852791,0.4399595,0
36168,0.1550774,8.372788,0.08678119,-2.61866,-0.07414554,0.6300057,0
36169,-0.5243694,12.33912,1.042815,-3.244799,-0.2485709,0.8135895,0
36170,0.3445955,14.11197,1.303936,-3.67924,-0.3575442,0.7010584,0
36171,10.4628,19.86439,1.636771,-4.422338,-0.9869319,0.1816402,0
36172,16.6795,27.7014,0.1198038,-4.309341,-3.167675,-0.5909677,0
36173,-4.59207,11.48922,15.83982,-3.612833,-5.174283,-1.165428,0
36174,-6.210918,14.41721,16.12748,-3.026037,-2.814801,-0.5770451,0
36175,2.89041,9.050765,13.27161,-1.338662,-0.7511745,-1.462179,0
36176,5.310485,2.33519,14.29725,-1.043344,-0.6169054,-1.636147,0
36177,2.31872,8.732769,7.593036,-0.4954018,-0.4048717,-1.535621,0
36178,-0.235879,9.772996,7.696789,0.6150073,-0.3775266,-1.864194,0
36179,-0.8782138,2.392429,8.907933,3.152336,1.97484,-1.871523,0
36180,3.241358,0.6393164,8.145865,3.495272,2.412048,-1.690145,0
36181,5.676566,2.477521,8.276989,4.541292,2.628746,-1.442407,0
36182,4.82851,1.372765,9.852754,5.213176,2.352652,-1.33447,0
36183,4.088285,1.377414,11.31821,6.164471,1.829853,-0.9805088,0
36184,4.780364,2.545182,13.4228,6.836184,1.508047,-0.7652167,0
36185,8.497283,5.00514,15.70955,7.845615,0.7358898,-0.6666343,0
36186,12.66088,6.344992,13.84885,8.350246,-0.461503,-0.7625749,0
36187,-1.139972,10.48444,11.4005,7.299936,-3.768722,-1.083493,0
36188,7.393484,-7.367909,-0.7145404,5.959281,-2.891036,-1.610562,0
36189,-16.91289,-6.316775,-5.644018,1.185727,-3.695031,-1.825445,0
36190,-16.48713,6.122624,6.09898,-2.754501,-2.705488,0.04939394,0
36191,-12.00174,23.16697,-0.5104088,-0.7741656,0.8636276,-0.06316234,0
36192,0.7890634,4.602052,-3.13527,-1.032833,2.837461,0.821049,0
36193,5.931892,7.913258,13.09234,-2.744172,3.844394,1.61506,0
36194,7.759916,10.14212,10.78481,-2.906175,3.399444,1.43296,0
36195,-0.6424616,5.209709,11.82271,-2.273671,0.8253047,0.02441684,0
36196,4.286014,15.7994,11.19211,-2.38449,0.433474,-0.008271947,0
36197,7.174002,8.461269,5.858289,-1.363707,-1.06248,-0.4273854,0
36198,-0.4961408,8.452433,6.240443,-1.152331,-2.204371,-0.4092269,0
36199,-6.100744,9.715918,6.208452,-0.8932376,-1.279653,-0.1347594,0
36200,-3.461189,9.170527,5.530218,-0.8133136,-0.2362514,-0.02721286,0
36201,4.705297,9.06487,3.050892,-0.6918285,-0.03438757,0.0822639,0
36202,5.616066,9.375117,2.171162,-0.6922512,-1.092985,-0.2240095,0
36203,-2.442444,9.179898,2.295205,-0.673546,-2.39602,-0.379353,0
36204,-6.436448,8.816879,1.748904,-0.7620994,-2.025808,-0.2199198,0
36205,-4.945226,8.089922,0.5087321,-0.9496333,-1.07683,-0.0009616671,0
36206,-2.020624,8.161134,-0.41,-1.138082,-0.5823308,0.1468492,0
36207,-0.2645817,9.676336,1.763928,-1.456118,-0.3888889,0.2528322,0
36208,0.4204352,9.821509,2.996905,-1.583053,-0.3512127,0.265487,0
36209,-1.082942,8.119241,2.101101,-1.792952,-0.5683695,0.2433215,0
36210,-0.9076724,9.446103,2.195969,-2.041378,-0.5446371,0.2369677,0
36211,1.064538,10.44671,1.553024,-2.373967,-0.1126738,0.6123654,0
36212,2.944823,10.35129,2.037674,-2.688002,0.1273036,0.699726,0
36213,0.9494395,12.06538,2.728823,-3.036048,-0.5219242,0.4716661,0
36214,3.797215,14.88845,2.652359,-3.370258,-0.923511,0.5133478,0
36215,14.20847,22.82055,-3.09888,-4.091623,-1.994333,0.01676104,0
36216,5.435872,17.83022,4.509697,-3.967891,-4.127383,-0.4809186,0
36217,-12.48014,12.26364,15.72559,-3.641486,-5.154405,-0.602361,0
36218,-8.557031,17.934,15.64841,-3.254912,-2.292671,0.2544816,0
36219,1.380746,8.616236,13.48429,-0.9814969,0.327059,-0.2658216,0
36220,3.287833,2.006736,14.70416,-0.2990167,0.6756567,-0.3039095,0
36221,1.968009,7.021449,9.646207,-0.1262259,0.7401389,-0.2076421,0
36222,-0.676617,8.568906,8.636766,1.158525,0.4191233,-0.5012125,0
36223,-0.6809041,2.451753,9.082392,3.354909,1.327532,-0.7099622,0
36224,0.8616659,-0.1252826,9.217956,4.230502,1.928823,-0.5152012,0
36225,3.620475,1.892028,9.687904,5.051563,2.27671,-0.4202806,0
36226,5.630978,2.797717,9.11375,5.986283,1.814898,-0.2181524,0
36227,2.392884,3.249757,11.79425,7.133696,0.8698804,-0.5046816,0
36228,2.158035,5.419104,15.32999,7.54333,0.9006734,-0.3272177,0
36229,4.900546,6.206803,12.00376,7.601513,0.7852296,-0.4637872,0
36230,4.901,7.737177,9.589209,6.980849,0.6445736,-0.5587205,0
36231,2.140398,7.240848,8.323966,5.744244,-0.6502428,-1.019077,0
36232,1.941848,0.7286319,4.017638,4.63521,-0.8873825,-1.154494,0
36233,-2.755548,-5.133008,-4.557581,1.42984,-2.144043,-1.305931,0
